























16,10,7,13,10,7
16,10,7,13,10,7
16,10,7,13,10,7
16,10,7,13,10,7
16,10,7,13,10,7
16,10,7,13,10,7
16,10,7,13,10,7
16,10,7,13,10,7
10,7,4,10,7,1
10,7,4,10,7,1
10,7,4,10,7,1
10,7,4,10,7,1
10,7,4,10,7,1
10,7,4,10,7,1
10,7,4,10,7,1
10,7,4,10,7,1
13,1,13,1
13,1,13,1
13,1,13,1
13,1,13,1
13,1,13,1
13,1,13,1
13,1,13,1
13,1,13,1
1,13,1,13
1,13,1,13
1,13,1,13
1,13,1,13
1,13,1,13
1,13,1,13
1,13,1,13
1,13,1,13
13,4,13,4
13,4,13,4
13,4,13,4
13,4,13,4
13,4,13,4
13,4,13,4
13,4,13,4
13,4,13,4
4,13,4,1,13,1
4,13,4,1,13,1
4,13,4,1,13,1
4,13,4,1,13,1
4,13,4,1,13,1
4,13,4,1,13,1
4,13,4,1,13,1
4,13,4,1,13,1
1,16,1,16
1,16,1,16
1,16,1,16
1,16,1,16
1,16,1,16
1,16,1,16
1,16,1,16
1,16,1,16
4,13,4,13
4,13,4,13
4,13,4,13
4,13,4,13
4,13,4,13
4,13,4,13
4,13,4,13
4,13,4,13
16,13,1,16,13,1
16,13,1,16,13,1
16,13,1,16,13,1
16,13,1,16,13,1
16,13,1,16,13,1
16,13,1,16,13,1
16,13,1,16,13,1
16,13,1,16,13,1
16,4,16,4
16,4,16,4
16,4,16,4
16,4,16,4
16,4,16,4
16,4,16,4
16,4,16,4
16,4,16,4
4,16,4,16
4,16,4,16
4,16,4,16
4,16,4,16
4,16,4,16
4,16,4,16
4,16,4,16
4,16,4,16
16,1,16,1
16,1,16,1
16,1,16,1
16,1,16,1
16,1,16,1
16,1,16,1
16,1,16,1
16,1,16,1
13,4,1,13,4,1
13,4,1,13,4,1
13,4,1,13,4,1
13,4,1,13,4,1
13,4,1,13,4,1
13,4,1,13,4,1
13,4,1,13,4,1
13,4,1,13,4,1
4,9,4,11,4
4,9,4,11,4
4,9,4,11,4
4,9,4,11,4
4,9,4,11,4
4,9,4,11,4
4,9,4,11,4
4,9,4,11,4
16,11,16,9,16
16,11,16,9,16
16,11,16,9,16
16,11,16,9,16
16,11,16,9,16
16,11,16,9,16
16,11,16,9,16
16,11,16,9,16
1,11,1,9,1
1,11,1,9,1
1,11,1,9,1
1,11,1,9,1
1,11,1,9,1
1,11,1,9,1
1,11,1,9,1
1,11,1,9,1
16,9,16,11,16
16,9,16,11,16
16,9,16,11,16
16,9,16,11,16
16,9,16,11,16
16,9,16,11,16
16,9,16,11,16
16,9,16,11,16
9,13,11,13,9,13
9,13,11,13,9,13
9,13,11,13,9,13
9,13,11,13,9,13
9,13,11,13,9,13
9,13,11,13,9,13
9,13,11,13,9,13
9,13,11,13,9,13
13,9,13,11,13,9
13,9,13,11,13,9
13,9,13,11,13,9
13,9,13,11,13,9
13,9,13,11,13,9
13,9,13,11,13,9
13,9,13,11,13,9
13,9,13,11,13,9
9,1,9,1,11,1
9,1,9,1,11,1
9,1,9,1,11,1
9,1,9,1,11,1
9,1,9,1,11,1
9,1,9,1,11,1
9,1,9,1,11,1
9,1,9,1,11,1
4,11,4,9,4,9
4,11,4,9,4,9
4,11,4,9,4,9
4,11,4,9,4,9
4,11,4,9,4,9
4,11,4,9,4,9
4,11,4,9,4,9
4,11,4,9,4,9
13,11,13,9,13,11
13,11,13,9,13,11
13,11,13,9,13,11
13,11,13,9,13,11
13,11,13,9,13,11
13,11,13,9,13,11
13,11,13,9,13,11
13,11,13,9,13,11
11,13,9,13,11,13
11,13,9,13,11,13
11,13,9,13,11,13
11,13,9,13,11,13
11,13,9,13,11,13
11,13,9,13,11,13
11,13,9,13,11,13
11,13,9,13,11,13
1,9,1,11,1,11
1,9,1,11,1,11
1,9,1,11,1,11
1,9,1,11,1,11
1,9,1,11,1,11
1,9,1,11,1,11
1,9,1,11,1,11
1,9,1,11,1,11
11,4,11,4,9,4
11,4,11,4,9,4
11,4,11,4,9,4
11,4,11,4,9,4
11,4,11,4,9,4
11,4,11,4,9,4
11,4,11,4,9,4
11,4,11,4,9,4
16,7,13,10,13,7
16,7,13,10,13,7
16,7,13,10,13,7
16,7,13,10,13,7
16,7,13,10,13,7
16,7,13,10,13,7
16,7,13,10,13,7
16,7,13,10,13,7
16,10,16,7,13,7
16,10,16,7,13,7
16,10,16,7,13,7
16,10,16,7,13,7
16,10,16,7,13,7
16,10,16,7,13,7
16,10,16,7,13,7
16,10,16,7,13,7
1,10,1,10,1
1,10,1,10,1
1,10,1,10,1
1,10,1,10,1
1,10,1,10,1
1,10,1,10,1
1,10,1,10,1
1,10,1,10,1
1,7,4,7,1
1,7,4,7,1
1,7,4,7,1
1,7,4,7,1
1,7,4,7,1
1,7,4,7,1
1,7,4,7,1
1,7,4,7,1
13,11,13,9,13
13,11,13,9,13
13,11,13,9,13
13,11,13,9,13
13,11,13,9,13
13,11,13,9,13
13,11,13,9,13
13,11,13,9,13
1,9,1,11,1
1,9,1,11,1
1,9,1,11,1
1,9,1,11,1
1,9,1,11,1
1,9,1,11,1
1,9,1,11,1
1,9,1,11,1
13,7,16,7,13,11
13,7,16,7,13,11
13,7,16,7,13,11
13,7,16,7,13,11
13,7,16,7,13,11
13,7,16,7,13,11
13,7,16,7,13,11
13,7,16,7,13,11
11,1,10,1,10,1
11,1,10,1,10,1
11,1,10,1,10,1
11,1,10,1,10,1
11,1,10,1,10,1
11,1,10,1,10,1
11,1,10,1,10,1
11,1,10,1,10,1
13,10,13,10,13,11
13,10,13,10,13,11
13,10,13,10,13,11
13,10,13,10,13,11
13,10,13,10,13,11
13,10,13,10,13,11
13,10,13,10,13,11
13,10,13,10,13,11
11,1,7,4,7,1
11,1,7,4,7,1
11,1,7,4,7,1
11,1,7,4,7,1
11,1,7,4,7,1
11,1,7,4,7,1
11,1,7,4,7,1
11,1,7,4,7,1
9,13,7,16,7,13
9,13,7,16,7,13
9,13,7,16,7,13
9,13,7,16,7,13
9,13,7,16,7,13
9,13,7,16,7,13
9,13,7,16,7,13
9,13,7,16,7,13
1,10,1,10,1,9
1,10,1,10,1,9
1,10,1,10,1,9
1,10,1,10,1,9
1,10,1,10,1,9
1,10,1,10,1,9
1,10,1,10,1,9
1,10,1,10,1,9
9,13,10,13,10,13
9,13,10,13,10,13
9,13,10,13,10,13
9,13,10,13,10,13
9,13,10,13,10,13
9,13,10,13,10,13
9,13,10,13,10,13
9,13,10,13,10,13
1,7,4,7,1,9
1,7,4,7,1,9
1,7,4,7,1,9
1,7,4,7,1,9
1,7,4,7,1,9
1,7,4,7,1,9
1,7,4,7,1,9
1,7,4,7,1,9
4,9,4,11,4,9
4,9,4,11,4,9
4,9,4,11,4,9
4,9,4,11,4,9
4,9,4,11,4,9
4,9,4,11,4,9
4,9,4,11,4,9
4,9,4,11,4,9
9,13,9,13,11,13
9,13,9,13,11,13
9,13,9,13,11,13
9,13,9,13,11,13
9,13,9,13,11,13
9,13,9,13,11,13
9,13,9,13,11,13
9,13,9,13,11,13
16,11,16,9,16,9
16,11,16,9,16,9
16,11,16,9,16,9
16,11,16,9,16,9
16,11,16,9,16,9
16,11,16,9,16,9
16,11,16,9,16,9
16,11,16,9,16,9
9,4,11,4,9,4
9,4,11,4,9,4
9,4,11,4,9,4
9,4,11,4,9,4
9,4,11,4,9,4
9,4,11,4,9,4
